time,value,date
18:59:52,103,2021-10-08 18:59:52
18:59:57,103,2021-10-08 18:59:57
19:00:02,101,2021-10-08 19:00:02
19:00:17,101,2021-10-08 19:00:17
19:00:22,100,2021-10-08 19:00:22
19:00:27,101,2021-10-08 19:00:27
19:00:37,103,2021-10-08 19:00:37
19:00:42,104,2021-10-08 19:00:42
19:00:47,107,2021-10-08 19:00:47
19:00:57,105,2021-10-08 19:00:57
19:01:02,102,2021-10-08 19:01:02
19:01:07,103,2021-10-08 19:01:07
19:01:12,102,2021-10-08 19:01:12
19:01:17,100,2021-10-08 19:01:17
19:01:22,99,2021-10-08 19:01:22
19:01:27,99,2021-10-08 19:01:27
19:01:32,97,2021-10-08 19:01:32
19:01:47,98,2021-10-08 19:01:47
19:02:02,100,2021-10-08 19:02:02
19:02:07,101,2021-10-08 19:02:07
19:02:12,101,2021-10-08 19:02:12
19:02:22,101,2021-10-08 19:02:22
19:02:27,101,2021-10-08 19:02:27
19:02:32,100,2021-10-08 19:02:32
19:02:37,96,2021-10-08 19:02:37
19:02:42,96,2021-10-08 19:02:42
19:02:47,98,2021-10-08 19:02:47
19:02:52,102,2021-10-08 19:02:52
19:02:57,104,2021-10-08 19:02:57
19:03:07,102,2021-10-08 19:03:07
19:03:12,103,2021-10-08 19:03:12
19:03:17,103,2021-10-08 19:03:17
19:03:22,102,2021-10-08 19:03:22
19:03:27,99,2021-10-08 19:03:27
19:03:32,98,2021-10-08 19:03:32
19:03:42,99,2021-10-08 19:03:42
19:03:52,96,2021-10-08 19:03:52
19:03:57,93,2021-10-08 19:03:57
19:04:02,100,2021-10-08 19:04:02
19:04:07,108,2021-10-08 19:04:07
19:04:12,109,2021-10-08 19:04:12
19:04:17,106,2021-10-08 19:04:17
19:04:22,101,2021-10-08 19:04:22
19:04:27,98,2021-10-08 19:04:27
19:04:32,97,2021-10-08 19:04:32
19:04:37,98,2021-10-08 19:04:37
19:04:47,99,2021-10-08 19:04:47
19:04:52,101,2021-10-08 19:04:52
19:04:57,102,2021-10-08 19:04:57
19:05:12,103,2021-10-08 19:05:12
19:05:27,102,2021-10-08 19:05:27
19:05:32,100,2021-10-08 19:05:32
19:05:42,101,2021-10-08 19:05:42
19:05:52,102,2021-10-08 19:05:52
19:05:57,102,2021-10-08 19:05:57
19:06:02,100,2021-10-08 19:06:02
19:06:07,101,2021-10-08 19:06:07
19:06:17,100,2021-10-08 19:06:17
19:06:22,99,2021-10-08 19:06:22
19:06:27,98,2021-10-08 19:06:27
19:06:32,99,2021-10-08 19:06:32
19:06:37,100,2021-10-08 19:06:37
19:06:47,102,2021-10-08 19:06:47
19:06:52,104,2021-10-08 19:06:52
19:06:57,105,2021-10-08 19:06:57
19:07:02,103,2021-10-08 19:07:02
19:07:12,101,2021-10-08 19:07:12
19:07:17,100,2021-10-08 19:07:17
19:07:22,99,2021-10-08 19:07:22
19:07:27,98,2021-10-08 19:07:27
19:07:32,98,2021-10-08 19:07:32
19:07:37,97,2021-10-08 19:07:37
19:07:42,97,2021-10-08 19:07:42
19:07:47,97,2021-10-08 19:07:47
19:07:52,98,2021-10-08 19:07:52
19:07:57,97,2021-10-08 19:07:57
19:08:02,94,2021-10-08 19:08:02
19:08:12,96,2021-10-08 19:08:12
19:08:17,98,2021-10-08 19:08:17
19:08:22,100,2021-10-08 19:08:22
19:08:27,98,2021-10-08 19:08:27
19:08:32,96,2021-10-08 19:08:32
19:08:42,95,2021-10-08 19:08:42
19:08:47,94,2021-10-08 19:08:47
19:08:57,93,2021-10-08 19:08:57
19:09:02,94,2021-10-08 19:09:02
19:09:12,93,2021-10-08 19:09:12
19:09:17,96,2021-10-08 19:09:17
19:09:27,95,2021-10-08 19:09:27
19:09:32,94,2021-10-08 19:09:32
19:09:37,92,2021-10-08 19:09:37
19:09:42,91,2021-10-08 19:09:42
19:09:52,92,2021-10-08 19:09:52
19:09:57,91,2021-10-08 19:09:57
19:10:12,92,2021-10-08 19:10:12
19:10:22,89,2021-10-08 19:10:22
19:10:27,88,2021-10-08 19:10:27
19:10:32,92,2021-10-08 19:10:32
19:10:37,97,2021-10-08 19:10:37
19:10:42,97,2021-10-08 19:10:42
19:10:52,99,2021-10-08 19:10:52
19:10:57,101,2021-10-08 19:10:57
19:11:02,104,2021-10-08 19:11:02
19:11:07,102,2021-10-08 19:11:07
19:11:12,97,2021-10-08 19:11:12
19:11:17,94,2021-10-08 19:11:17
19:11:22,94,2021-10-08 19:11:22
19:11:27,95,2021-10-08 19:11:27
19:11:32,95,2021-10-08 19:11:32
19:11:37,95,2021-10-08 19:11:37
19:11:42,96,2021-10-08 19:11:42
19:11:47,101,2021-10-08 19:11:47
19:11:52,101,2021-10-08 19:11:52
19:11:57,100,2021-10-08 19:11:57
19:12:02,98,2021-10-08 19:12:02
19:12:07,98,2021-10-08 19:12:07
19:12:12,100,2021-10-08 19:12:12
19:12:17,101,2021-10-08 19:12:17
19:12:22,101,2021-10-08 19:12:22
19:12:32,102,2021-10-08 19:12:32
19:12:37,103,2021-10-08 19:12:37
19:12:42,101,2021-10-08 19:12:42
19:12:47,99,2021-10-08 19:12:47
19:12:52,97,2021-10-08 19:12:52
19:12:57,92,2021-10-08 19:12:57
19:13:02,93,2021-10-08 19:13:02
19:13:07,97,2021-10-08 19:13:07
19:13:12,97,2021-10-08 19:13:12
19:13:22,98,2021-10-08 19:13:22
19:13:32,99,2021-10-08 19:13:32
19:13:37,101,2021-10-08 19:13:37
19:13:47,100,2021-10-08 19:13:47
19:13:52,101,2021-10-08 19:13:52
19:13:57,103,2021-10-08 19:13:57
19:14:02,105,2021-10-08 19:14:02
19:14:07,106,2021-10-08 19:14:07
19:14:12,105,2021-10-08 19:14:12
19:14:17,103,2021-10-08 19:14:17
19:14:22,102,2021-10-08 19:14:22
19:14:27,101,2021-10-08 19:14:27
19:14:32,103,2021-10-08 19:14:32
19:14:37,104,2021-10-08 19:14:37
19:14:42,103,2021-10-08 19:14:42
19:14:47,102,2021-10-08 19:14:47
19:14:52,103,2021-10-08 19:14:52
19:14:57,105,2021-10-08 19:14:57
19:15:02,103,2021-10-08 19:15:02
19:15:07,105,2021-10-08 19:15:07
19:15:22,106,2021-10-08 19:15:22
19:15:32,105,2021-10-08 19:15:32
19:15:42,109,2021-10-08 19:15:42
19:15:47,110,2021-10-08 19:15:47
19:15:52,109,2021-10-08 19:15:52
19:15:57,109,2021-10-08 19:15:57
19:16:02,110,2021-10-08 19:16:02
19:16:07,109,2021-10-08 19:16:07
19:16:12,106,2021-10-08 19:16:12
19:16:17,107,2021-10-08 19:16:17
19:16:22,106,2021-10-08 19:16:22
19:16:27,105,2021-10-08 19:16:27
19:16:42,106,2021-10-08 19:16:42
19:16:47,106,2021-10-08 19:16:47
19:16:52,106,2021-10-08 19:16:52
19:17:02,107,2021-10-08 19:17:02
19:17:17,107,2021-10-08 19:17:17
19:17:32,106,2021-10-08 19:17:32
19:17:47,106,2021-10-08 19:17:47
19:17:52,105,2021-10-08 19:17:52
19:17:57,106,2021-10-08 19:17:57
19:18:02,105,2021-10-08 19:18:02
19:18:07,103,2021-10-08 19:18:07
19:18:22,103,2021-10-08 19:18:22
19:18:27,104,2021-10-08 19:18:27
19:18:32,105,2021-10-08 19:18:32
19:18:37,104,2021-10-08 19:18:37
19:18:42,104,2021-10-08 19:18:42
19:18:47,106,2021-10-08 19:18:47
19:18:52,106,2021-10-08 19:18:52
19:18:57,107,2021-10-08 19:18:57
19:19:12,106,2021-10-08 19:19:12
19:19:17,105,2021-10-08 19:19:17
19:19:22,104,2021-10-08 19:19:22
19:19:27,103,2021-10-08 19:19:27
19:19:32,103,2021-10-08 19:19:32
19:19:42,102,2021-10-08 19:19:42
19:19:47,103,2021-10-08 19:19:47
19:19:52,104,2021-10-08 19:19:52
19:20:02,103,2021-10-08 19:20:02
19:20:17,102,2021-10-08 19:20:17
19:20:22,100,2021-10-08 19:20:22
19:20:27,103,2021-10-08 19:20:27
19:20:32,107,2021-10-08 19:20:32
19:20:37,108,2021-10-08 19:20:37
19:20:47,107,2021-10-08 19:20:47
19:20:57,109,2021-10-08 19:20:57
19:21:02,107,2021-10-08 19:21:02
19:21:07,105,2021-10-08 19:21:07
19:21:12,103,2021-10-08 19:21:12
19:21:22,101,2021-10-08 19:21:22
19:21:37,100,2021-10-08 19:21:37
19:21:42,100,2021-10-08 19:21:42
19:21:47,99,2021-10-08 19:21:47
19:21:52,98,2021-10-08 19:21:52
19:22:07,98,2021-10-08 19:22:07
19:22:17,97,2021-10-08 19:22:17
19:22:27,98,2021-10-08 19:22:27
19:22:32,100,2021-10-08 19:22:32
19:22:37,101,2021-10-08 19:22:37
19:22:42,102,2021-10-08 19:22:42
19:22:47,103,2021-10-08 19:22:47
19:22:57,104,2021-10-08 19:22:57
19:23:02,105,2021-10-08 19:23:02
19:23:07,100,2021-10-08 19:23:07
19:23:12,96,2021-10-08 19:23:12
19:23:17,94,2021-10-08 19:23:17
19:23:22,94,2021-10-08 19:23:22
19:23:27,95,2021-10-08 19:23:27
19:23:37,94,2021-10-08 19:23:37
19:23:42,93,2021-10-08 19:23:42
19:23:47,94,2021-10-08 19:23:47
19:23:57,96,2021-10-08 19:23:57
19:24:12,97,2021-10-08 19:24:12
19:24:17,96,2021-10-08 19:24:17
19:24:22,97,2021-10-08 19:24:22
19:24:29,97,2021-10-08 19:24:29
19:24:34,98,2021-10-08 19:24:34
19:24:39,99,2021-10-08 19:24:39
19:24:44,100,2021-10-08 19:24:44
19:24:49,99,2021-10-08 19:24:49
19:24:54,98,2021-10-08 19:24:54
19:24:59,99,2021-10-08 19:24:59
19:25:04,99,2021-10-08 19:25:04
19:25:14,98,2021-10-08 19:25:14
19:25:19,97,2021-10-08 19:25:19
19:25:24,96,2021-10-08 19:25:24
19:25:29,97,2021-10-08 19:25:29
19:25:39,96,2021-10-08 19:25:39
19:25:54,97,2021-10-08 19:25:54
19:25:59,97,2021-10-08 19:25:59
19:26:04,97,2021-10-08 19:26:04
19:26:09,99,2021-10-08 19:26:09
19:26:14,98,2021-10-08 19:26:14
19:26:19,99,2021-10-08 19:26:19
19:26:24,98,2021-10-08 19:26:24
19:26:29,96,2021-10-08 19:26:29
19:26:34,95,2021-10-08 19:26:34
19:26:39,96,2021-10-08 19:26:39
19:26:44,98,2021-10-08 19:26:44
19:26:54,99,2021-10-08 19:26:54
19:27:04,102,2021-10-08 19:27:04
19:27:14,100,2021-10-08 19:27:14
19:27:19,99,2021-10-08 19:27:19
19:27:24,98,2021-10-08 19:27:24
19:27:39,96,2021-10-08 19:27:39
19:27:44,97,2021-10-08 19:27:44
19:27:49,98,2021-10-08 19:27:49
19:27:54,97,2021-10-08 19:27:54
19:28:09,98,2021-10-08 19:28:09
19:28:14,99,2021-10-08 19:28:14
19:28:24,101,2021-10-08 19:28:24
19:28:34,100,2021-10-08 19:28:34
19:28:39,99,2021-10-08 19:28:39
19:28:44,97,2021-10-08 19:28:44
19:28:49,96,2021-10-08 19:28:49
19:28:54,95,2021-10-08 19:28:54
19:28:59,98,2021-10-08 19:28:59
19:29:04,99,2021-10-08 19:29:04
19:29:09,102,2021-10-08 19:29:09
19:29:19,103,2021-10-08 19:29:19
19:29:24,101,2021-10-08 19:29:24
19:29:29,100,2021-10-08 19:29:29
19:29:34,101,2021-10-08 19:29:34
19:29:49,100,2021-10-08 19:29:49
19:29:54,101,2021-10-08 19:29:54
19:29:59,100,2021-10-08 19:29:59
19:30:09,101,2021-10-08 19:30:09
19:30:14,102,2021-10-08 19:30:14
19:30:19,103,2021-10-08 19:30:19
19:30:24,103,2021-10-08 19:30:24
19:30:34,104,2021-10-08 19:30:34
19:30:39,107,2021-10-08 19:30:39
19:30:44,108,2021-10-08 19:30:44
19:30:49,107,2021-10-08 19:30:49
19:30:59,104,2021-10-08 19:30:59
19:31:04,103,2021-10-08 19:31:04
19:31:09,104,2021-10-08 19:31:09
19:31:14,112,2021-10-08 19:31:14
19:31:19,111,2021-10-08 19:31:19
19:31:24,112,2021-10-08 19:31:24
19:31:29,110,2021-10-08 19:31:29
19:31:39,109,2021-10-08 19:31:39
19:31:44,110,2021-10-08 19:31:44
19:31:49,111,2021-10-08 19:31:49
19:32:04,110,2021-10-08 19:32:04
19:32:09,111,2021-10-08 19:32:09
19:32:24,111,2021-10-08 19:32:24
19:32:39,111,2021-10-08 19:32:39
19:32:49,110,2021-10-08 19:32:49
19:32:54,111,2021-10-08 19:32:54
19:32:59,110,2021-10-08 19:32:59
19:33:04,111,2021-10-08 19:33:04
19:33:19,110,2021-10-08 19:33:19
19:33:29,111,2021-10-08 19:33:29
19:33:39,110,2021-10-08 19:33:39
19:33:44,111,2021-10-08 19:33:44
19:33:49,106,2021-10-08 19:33:49
19:33:54,105,2021-10-08 19:33:54
19:33:59,103,2021-10-08 19:33:59
19:34:04,100,2021-10-08 19:34:04
19:34:14,98,2021-10-08 19:34:14
19:34:19,95,2021-10-08 19:34:19
19:34:24,94,2021-10-08 19:34:24
19:34:29,90,2021-10-08 19:34:29
19:34:39,94,2021-10-08 19:34:39
19:34:44,93,2021-10-08 19:34:44
19:34:49,94,2021-10-08 19:34:49
19:34:54,91,2021-10-08 19:34:54
19:35:04,88,2021-10-08 19:35:04
19:35:09,87,2021-10-08 19:35:09
19:35:14,85,2021-10-08 19:35:14
19:35:19,82,2021-10-08 19:35:19
19:35:24,84,2021-10-08 19:35:24
19:35:29,83,2021-10-08 19:35:29
19:35:39,80,2021-10-08 19:35:39
19:35:44,83,2021-10-08 19:35:44
19:35:49,86,2021-10-08 19:35:49
19:35:54,87,2021-10-08 19:35:54
19:35:59,86,2021-10-08 19:35:59
19:36:04,85,2021-10-08 19:36:04
19:36:09,83,2021-10-08 19:36:09
19:36:14,82,2021-10-08 19:36:14
19:36:19,82,2021-10-08 19:36:19
19:36:29,83,2021-10-08 19:36:29
19:36:39,84,2021-10-08 19:36:39
19:36:44,87,2021-10-08 19:36:44
19:36:49,85,2021-10-08 19:36:49
19:37:04,89,2021-10-08 19:37:04
19:37:09,91,2021-10-08 19:37:09
19:37:14,88,2021-10-08 19:37:14
19:37:19,85,2021-10-08 19:37:19
19:37:24,87,2021-10-08 19:37:24
19:37:29,85,2021-10-08 19:37:29
19:37:39,86,2021-10-08 19:37:39
19:37:54,87,2021-10-08 19:37:54
19:37:59,86,2021-10-08 19:37:59
19:38:04,85,2021-10-08 19:38:04
19:38:09,86,2021-10-08 19:38:09
19:38:14,87,2021-10-08 19:38:14
19:38:19,90,2021-10-08 19:38:19
19:38:24,98,2021-10-08 19:38:24
19:38:34,92,2021-10-08 19:38:34
19:38:39,87,2021-10-08 19:38:39
19:38:44,88,2021-10-08 19:38:44
19:38:49,86,2021-10-08 19:38:49
19:38:54,90,2021-10-08 19:38:54
19:38:59,88,2021-10-08 19:38:59
19:39:04,89,2021-10-08 19:39:04
19:39:09,89,2021-10-08 19:39:09
19:39:14,86,2021-10-08 19:39:14
19:39:29,88,2021-10-08 19:39:29
19:39:34,90,2021-10-08 19:39:34
19:39:39,91,2021-10-08 19:39:39
19:39:44,92,2021-10-08 19:39:44
19:39:49,93,2021-10-08 19:39:49
19:39:54,94,2021-10-08 19:39:54
19:39:59,93,2021-10-08 19:39:59
19:40:14,94,2021-10-08 19:40:14
19:40:19,95,2021-10-08 19:40:19
19:40:24,97,2021-10-08 19:40:24
19:40:29,98,2021-10-08 19:40:29
19:40:34,99,2021-10-08 19:40:34
19:40:44,100,2021-10-08 19:40:44
19:40:54,101,2021-10-08 19:40:54
19:41:04,100,2021-10-08 19:41:04
19:41:14,102,2021-10-08 19:41:14
19:41:19,106,2021-10-08 19:41:19
19:41:24,105,2021-10-08 19:41:24
19:41:29,103,2021-10-08 19:41:29
19:41:34,101,2021-10-08 19:41:34
19:41:39,102,2021-10-08 19:41:39
19:41:44,102,2021-10-08 19:41:44
19:41:54,103,2021-10-08 19:41:54
19:41:59,102,2021-10-08 19:41:59
19:42:09,104,2021-10-08 19:42:09
19:42:14,104,2021-10-08 19:42:14
19:42:24,101,2021-10-08 19:42:24
19:42:34,144,2021-10-08 19:42:34
19:42:39,146,2021-10-08 19:42:39
19:42:54,144,2021-10-08 19:42:54
19:42:59,142,2021-10-08 19:42:59
19:43:04,140,2021-10-08 19:43:04
19:43:09,141,2021-10-08 19:43:09
19:43:14,148,2021-10-08 19:43:14
19:43:19,154,2021-10-08 19:43:19
19:43:24,152,2021-10-08 19:43:24
19:43:29,151,2021-10-08 19:43:29
19:43:34,154,2021-10-08 19:43:34
19:43:39,152,2021-10-08 19:43:39
19:43:44,142,2021-10-08 19:43:44
19:43:49,140,2021-10-08 19:43:49
19:43:54,139,2021-10-08 19:43:54
19:43:59,137,2021-10-08 19:43:59
19:44:04,135,2021-10-08 19:44:04
19:44:09,138,2021-10-08 19:44:09
19:44:14,136,2021-10-08 19:44:14
19:44:19,142,2021-10-08 19:44:19
19:44:24,149,2021-10-08 19:44:24
19:44:29,147,2021-10-08 19:44:29
19:44:34,149,2021-10-08 19:44:34
19:44:39,156,2021-10-08 19:44:39
19:44:44,154,2021-10-08 19:44:44
19:44:49,152,2021-10-08 19:44:49
19:44:54,149,2021-10-08 19:44:54
19:44:59,137,2021-10-08 19:44:59
19:45:04,139,2021-10-08 19:45:04
19:45:09,158,2021-10-08 19:45:09
19:45:14,160,2021-10-08 19:45:14
19:45:19,158,2021-10-08 19:45:19
19:45:29,161,2021-10-08 19:45:29
19:45:34,163,2021-10-08 19:45:34
19:45:39,158,2021-10-08 19:45:39
19:45:44,155,2021-10-08 19:45:44
19:45:49,154,2021-10-08 19:45:49
19:45:54,152,2021-10-08 19:45:54
19:45:59,147,2021-10-08 19:45:59
19:46:04,151,2021-10-08 19:46:04
19:46:09,150,2021-10-08 19:46:09
19:46:19,149,2021-10-08 19:46:19
19:46:24,148,2021-10-08 19:46:24
19:46:29,147,2021-10-08 19:46:29
19:46:34,145,2021-10-08 19:46:34
19:46:39,139,2021-10-08 19:46:39
19:46:44,134,2021-10-08 19:46:44
19:46:49,129,2021-10-08 19:46:49
19:46:54,125,2021-10-08 19:46:54
19:47:04,121,2021-10-08 19:47:04
19:47:09,135,2021-10-08 19:47:09
19:47:14,151,2021-10-08 19:47:14
19:47:19,150,2021-10-08 19:47:19
19:47:24,149,2021-10-08 19:47:24
19:47:29,146,2021-10-08 19:47:29
19:47:34,132,2021-10-08 19:47:34
19:47:39,130,2021-10-08 19:47:39
19:47:49,128,2021-10-08 19:47:49
19:47:54,130,2021-10-08 19:47:54
19:47:59,133,2021-10-08 19:47:59
19:48:04,128,2021-10-08 19:48:04
19:48:09,126,2021-10-08 19:48:09
19:48:14,129,2021-10-08 19:48:14
19:48:19,127,2021-10-08 19:48:19
19:48:29,145,2021-10-08 19:48:29
19:48:34,146,2021-10-08 19:48:34
19:48:39,150,2021-10-08 19:48:39
19:48:44,151,2021-10-08 19:48:44
19:48:49,148,2021-10-08 19:48:49
19:48:54,144,2021-10-08 19:48:54
19:48:59,143,2021-10-08 19:48:59
19:49:04,144,2021-10-08 19:49:04
19:49:09,137,2021-10-08 19:49:09
19:49:14,140,2021-10-08 19:49:14
19:49:19,137,2021-10-08 19:49:19
19:49:24,134,2021-10-08 19:49:24
19:49:29,136,2021-10-08 19:49:29
19:49:34,128,2021-10-08 19:49:34
19:49:39,124,2021-10-08 19:49:39
19:49:44,123,2021-10-08 19:49:44
19:49:49,122,2021-10-08 19:49:49
19:49:54,119,2021-10-08 19:49:54
19:49:59,115,2021-10-08 19:49:59
19:50:04,109,2021-10-08 19:50:04
19:50:09,105,2021-10-08 19:50:09
19:50:14,104,2021-10-08 19:50:14
19:50:19,100,2021-10-08 19:50:19
19:50:29,101,2021-10-08 19:50:29
19:50:34,96,2021-10-08 19:50:34
19:50:39,94,2021-10-08 19:50:39
19:50:44,96,2021-10-08 19:50:44
19:50:49,99,2021-10-08 19:50:49
19:50:54,97,2021-10-08 19:50:54
19:50:59,99,2021-10-08 19:50:59
19:51:04,121,2021-10-08 19:51:04
19:51:14,122,2021-10-08 19:51:14
19:51:19,127,2021-10-08 19:51:19
19:51:24,128,2021-10-08 19:51:24
19:51:29,127,2021-10-08 19:51:29
19:51:34,128,2021-10-08 19:51:34
19:51:39,131,2021-10-08 19:51:39
19:51:44,136,2021-10-08 19:51:44
19:51:49,141,2021-10-08 19:51:49
19:51:54,153,2021-10-08 19:51:54
19:51:59,154,2021-10-08 19:51:59
19:52:04,152,2021-10-08 19:52:04
19:52:09,151,2021-10-08 19:52:09
19:52:14,153,2021-10-08 19:52:14
19:52:19,152,2021-10-08 19:52:19
19:52:24,151,2021-10-08 19:52:24
19:52:29,165,2021-10-08 19:52:29
19:52:34,163,2021-10-08 19:52:34
19:52:39,161,2021-10-08 19:52:39
19:52:44,157,2021-10-08 19:52:44
19:52:49,154,2021-10-08 19:52:49
19:52:54,151,2021-10-08 19:52:54
19:52:59,152,2021-10-08 19:52:59
19:53:04,151,2021-10-08 19:53:04
19:53:09,149,2021-10-08 19:53:09
19:53:14,146,2021-10-08 19:53:14
19:53:19,151,2021-10-08 19:53:19
19:53:24,149,2021-10-08 19:53:24
19:53:29,146,2021-10-08 19:53:29
19:53:34,145,2021-10-08 19:53:34
19:53:39,143,2021-10-08 19:53:39
19:53:44,142,2021-10-08 19:53:44
19:53:49,148,2021-10-08 19:53:49
19:53:54,152,2021-10-08 19:53:54
19:54:04,154,2021-10-08 19:54:04
19:54:09,157,2021-10-08 19:54:09
19:54:14,156,2021-10-08 19:54:14
19:54:19,161,2021-10-08 19:54:19
19:54:24,162,2021-10-08 19:54:24
19:54:29,160,2021-10-08 19:54:29
19:54:34,158,2021-10-08 19:54:34
19:54:39,157,2021-10-08 19:54:39
19:54:44,154,2021-10-08 19:54:44
19:54:49,150,2021-10-08 19:54:49
19:54:54,147,2021-10-08 19:54:54
19:54:59,143,2021-10-08 19:54:59
19:55:04,142,2021-10-08 19:55:04
19:55:09,137,2021-10-08 19:55:09
19:55:14,132,2021-10-08 19:55:14
19:55:19,134,2021-10-08 19:55:19
19:55:24,131,2021-10-08 19:55:24
19:55:29,142,2021-10-08 19:55:29
19:55:34,155,2021-10-08 19:55:34
19:55:39,154,2021-10-08 19:55:39
19:55:44,148,2021-10-08 19:55:44
19:55:49,146,2021-10-08 19:55:49
19:55:59,149,2021-10-08 19:55:59
19:56:04,156,2021-10-08 19:56:04
19:56:09,157,2021-10-08 19:56:09
19:56:14,158,2021-10-08 19:56:14
19:56:19,159,2021-10-08 19:56:19
19:56:24,159,2021-10-08 19:56:24
19:56:34,156,2021-10-08 19:56:34
19:56:39,153,2021-10-08 19:56:39
19:56:44,154,2021-10-08 19:56:44
19:56:49,151,2021-10-08 19:56:49
19:56:54,148,2021-10-08 19:56:54
19:56:59,147,2021-10-08 19:56:59
19:57:04,142,2021-10-08 19:57:04
19:57:14,139,2021-10-08 19:57:14
19:57:19,135,2021-10-08 19:57:19
19:57:24,146,2021-10-08 19:57:24
19:57:29,148,2021-10-08 19:57:29
19:57:34,145,2021-10-08 19:57:34
19:57:39,143,2021-10-08 19:57:39
19:57:44,141,2021-10-08 19:57:44
19:57:54,143,2021-10-08 19:57:54
19:57:59,141,2021-10-08 19:57:59
19:58:04,139,2021-10-08 19:58:04
19:58:09,143,2021-10-08 19:58:09
19:58:14,147,2021-10-08 19:58:14
19:58:19,145,2021-10-08 19:58:19
19:58:24,144,2021-10-08 19:58:24
19:58:29,148,2021-10-08 19:58:29
19:58:34,151,2021-10-08 19:58:34
19:58:39,148,2021-10-08 19:58:39
19:58:44,147,2021-10-08 19:58:44
19:58:49,148,2021-10-08 19:58:49
19:58:54,145,2021-10-08 19:58:54
19:58:59,141,2021-10-08 19:58:59
19:59:04,138,2021-10-08 19:59:04
19:59:09,137,2021-10-08 19:59:09
19:59:14,132,2021-10-08 19:59:14
19:59:19,125,2021-10-08 19:59:19
19:59:24,119,2021-10-08 19:59:24
19:59:29,120,2021-10-08 19:59:29
19:59:34,119,2021-10-08 19:59:34
19:59:39,116,2021-10-08 19:59:39
19:59:44,117,2021-10-08 19:59:44
19:59:49,119,2021-10-08 19:59:49
19:59:54,120,2021-10-08 19:59:54
19:59:59,115,2021-10-08 19:59:59
20:00:04,109,2021-10-08 20:00:04
20:00:09,109,2021-10-08 20:00:09
20:00:19,111,2021-10-08 20:00:19
20:00:24,116,2021-10-08 20:00:24
20:00:34,99,2021-10-08 20:00:34
20:00:39,100,2021-10-08 20:00:39
20:00:44,101,2021-10-08 20:00:44
20:00:54,99,2021-10-08 20:00:54
20:00:59,100,2021-10-08 20:00:59
20:01:04,102,2021-10-08 20:01:04
20:01:09,103,2021-10-08 20:01:09
20:01:14,110,2021-10-08 20:01:14
20:01:19,125,2021-10-08 20:01:19
20:01:24,124,2021-10-08 20:01:24
20:01:29,123,2021-10-08 20:01:29
20:01:39,124,2021-10-08 20:01:39
20:01:44,121,2021-10-08 20:01:44
20:01:49,122,2021-10-08 20:01:49
20:01:54,121,2021-10-08 20:01:54
20:01:59,121,2021-10-08 20:01:59
20:02:04,116,2021-10-08 20:02:04
20:02:09,112,2021-10-08 20:02:09
20:02:24,110,2021-10-08 20:02:24
20:02:29,107,2021-10-08 20:02:29
20:02:34,105,2021-10-08 20:02:34
20:02:39,101,2021-10-08 20:02:39
20:02:44,102,2021-10-08 20:02:44
20:02:49,119,2021-10-08 20:02:49
20:02:54,128,2021-10-08 20:02:54
20:02:59,129,2021-10-08 20:02:59
20:03:09,128,2021-10-08 20:03:09
20:03:19,124,2021-10-08 20:03:19
20:03:24,115,2021-10-08 20:03:24
20:03:29,109,2021-10-08 20:03:29
20:03:39,107,2021-10-08 20:03:39
20:03:44,105,2021-10-08 20:03:44
20:03:49,103,2021-10-08 20:03:49
20:03:54,107,2021-10-08 20:03:54
20:03:59,111,2021-10-08 20:03:59
20:04:04,113,2021-10-08 20:04:04
20:04:09,97,2021-10-08 20:04:09
20:04:14,89,2021-10-08 20:04:14
20:04:19,87,2021-10-08 20:04:19
20:04:24,89,2021-10-08 20:04:24
20:04:29,90,2021-10-08 20:04:29
20:04:34,91,2021-10-08 20:04:34
20:04:39,92,2021-10-08 20:04:39
20:04:44,95,2021-10-08 20:04:44
20:04:49,97,2021-10-08 20:04:49
20:04:54,95,2021-10-08 20:04:54
20:04:59,92,2021-10-08 20:04:59
20:05:09,94,2021-10-08 20:05:09
20:05:14,129,2021-10-08 20:05:14
20:05:19,132,2021-10-08 20:05:19
20:05:24,130,2021-10-08 20:05:24
20:05:29,127,2021-10-08 20:05:29
20:05:34,123,2021-10-08 20:05:34
20:05:39,129,2021-10-08 20:05:39
20:05:44,122,2021-10-08 20:05:44
20:05:59,123,2021-10-08 20:05:59
20:06:09,121,2021-10-08 20:06:09
20:06:14,117,2021-10-08 20:06:14
20:06:19,120,2021-10-08 20:06:19
20:06:24,125,2021-10-08 20:06:24
20:06:29,125,2021-10-08 20:06:29
20:06:34,126,2021-10-08 20:06:34
20:06:39,125,2021-10-08 20:06:39
20:06:44,122,2021-10-08 20:06:44
20:06:49,121,2021-10-08 20:06:49
20:06:54,118,2021-10-08 20:06:54
20:06:59,116,2021-10-08 20:06:59
20:07:04,115,2021-10-08 20:07:04
20:07:09,119,2021-10-08 20:07:09
20:07:14,135,2021-10-08 20:07:14
20:07:19,133,2021-10-08 20:07:19
20:07:24,123,2021-10-08 20:07:24
20:07:29,116,2021-10-08 20:07:29
20:07:44,115,2021-10-08 20:07:44
20:07:49,113,2021-10-08 20:07:49
20:07:54,125,2021-10-08 20:07:54
20:07:59,146,2021-10-08 20:07:59
20:08:04,145,2021-10-08 20:08:04
20:08:09,144,2021-10-08 20:08:09
20:08:14,143,2021-10-08 20:08:14
